type,id,title,issues,admin_url,public_url
photos,6993,Starting Line (east),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/6993,https://holy-land-photos.vercel.app/photos/GSPLOL07
photos,6994,Olympia Diagram,word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6994,https://holy-land-photos.vercel.app/photos/GSPLOL11
photos,6995,Philippieion,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6995,https://holy-land-photos.vercel.app/photos/GSPLOL12
photos,6996,Pheidias’ Workshop,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6996,https://holy-land-photos.vercel.app/photos/GSPLOL13
photos,6997,Pheidias’ Studio Interior,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6997,https://holy-land-photos.vercel.app/photos/GSPLOL14
photos,6998,Chancel Screen,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6998,https://holy-land-photos.vercel.app/photos/GSPLOL15
photos,6999,Architectural Fragment,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/6999,https://holy-land-photos.vercel.app/photos/GSPLOL16
photos,7000,Bouleuterion,word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/7000,https://holy-land-photos.vercel.app/photos/GSPLOL17
photos,7001,Leonidaion (1),word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/7001,https://holy-land-photos.vercel.app/photos/GSPLOL18
photos,7002,Leonidaion Pool,inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/7002,https://holy-land-photos.vercel.app/photos/GSPLOL19
photos,7005,Palaestra,word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/7005,https://holy-land-photos.vercel.app/photos/GSPLOL22
photos,7006,Xyxtos,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/7006,https://holy-land-photos.vercel.app/photos/GSPLOL25
photos,7008,Street & Drain,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/7008,https://holy-land-photos.vercel.app/photos/TWCSPN10
photos,7015,Theater Stage,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/7015,https://holy-land-photos.vercel.app/photos/TWCSPN13
photos,7018,Cana (1),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/7018,https://holy-land-photos.vercel.app/photos/INLGCG01
photos,7019,Cana (2),inline-style; word-junk,https://holy-land-photos.vercel.app/admin/collections/photos/7019,https://holy-land-photos.vercel.app/photos/INLGCG02
photos,7020,West Pediment,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/7020,https://holy-land-photos.vercel.app/photos/GSPLOM01
photos,7021,Apollo,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/7021,https://holy-land-photos.vercel.app/photos/GSPLOM02
photos,7022,Apollo’s Head,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/7022,https://holy-land-photos.vercel.app/photos/GSPLOM03
photos,7023,Centaur Attacking Woman (1),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/7023,https://holy-land-photos.vercel.app/photos/GSPLOM04
photos,7024,Centaur Attacking Woman (2),inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/7024,https://holy-land-photos.vercel.app/photos/GSPLOM05
photos,7025,Woman’s Head,inline-style,https://holy-land-photos.vercel.app/admin/collections/photos/7025,https://holy-land-photos.vercel.app/photos/GSPLOM06
pages,28,Recent Additions to Used Book Sale,inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/28,https://holy-land-photos.vercel.app/pages/recent-additions-to-used-book-sale
pages,31,Periodicals,inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/31,https://holy-land-photos.vercel.app/pages/periodicals
pages,32,Books in Hebrew and About Hebrew,inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/32,https://holy-land-photos.vercel.app/pages/books-in-hebrew-and-about-hebrew
pages,42,Scholarly Books for Sale,inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/42,https://holy-land-photos.vercel.app/pages/scholarly-books-for-sale
pages,45,PowerPoint Presentation Pulley,inline-image; table; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/45,https://holy-land-photos.vercel.app/pages/powerpoint-presentation-pulley
pages,46,Carl's Trial Pulley,inline-image; table; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/46,https://holy-land-photos.vercel.app/pages/carls-trial-pulley
pages,47,PowerPoint Presentations Pulley,inline-image; table; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/47,https://holy-land-photos.vercel.app/pages/powerpoint-presentations-pulley
pages,50,15 Day Bible Study Tour to Turkey April/May 2024,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/50,https://holy-land-photos.vercel.app/pages/15-day-bible-study-tour-to-turkey-aprilmay-2024
pages,56,13–Day Tour — Exploring Biblical Israel from Dan to Beersheba Oct 2024,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/56,https://holy-land-photos.vercel.app/pages/13day-tour-exploring-biblical-israel-from-dan-to-beersheba-oct-2024
pages,57,Following Paul from Shipwreck on Malta to Martyrdom in Rome — a 14–Day Tour,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/57,https://holy-land-photos.vercel.app/pages/following-paul-from-shipwreck-on-malta-to-martyrdom-in-rome-a-14day-tour
pages,59,9 Day Bible Study Tour of Greece — May 2024,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/59,https://holy-land-photos.vercel.app/pages/9-day-bible-study-tour-of-greece-may-2024
pages,60,"Bible Study Tour to Israel/Jordan, Turkey, and Greece — April-May, 2024",inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/60,https://holy-land-photos.vercel.app/pages/bible-study-tour-to-israeljordan-turkey-and-greece-april-may-2024
pages,61,Advent / Christmas Images,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/61,https://holy-land-photos.vercel.app/pages/advent-christmas-images
pages,62,Oct 2024 — Exploring Biblcal Anatolia and Eastern Turkey,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/62,https://holy-land-photos.vercel.app/pages/oct-2024-exploring-biblcal-anatolia-and-eastern-turkey
pages,63,Tour — Turkey and Greece – April/May 2026,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/pages/63,https://holy-land-photos.vercel.app/pages/tour-turkey-and-greece-aprilmay-2026
news,2,"Christmas Collection - Bethlehem, the birthplace of Jesus",inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/2,https://holy-land-photos.vercel.app/news/2
news,6,Last Week of the Life of Jesus,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/6,https://holy-land-photos.vercel.app/news/6
news,21,Dr. Rasmussen's Bible Atlas BACK ON SALE $14.99!  (63% OFF!!),inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/21,https://holy-land-photos.vercel.app/news/21
news,24,An Easy Way to Know What New Images Have Been Added,inline-style,https://holy-land-photos.vercel.app/admin/collections/news/24,https://holy-land-photos.vercel.app/news/24
news,26,Traveling to Greece and/or Turkey?,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/26,https://holy-land-photos.vercel.app/news/26
news,32,Books For Sale,inline-style,https://holy-land-photos.vercel.app/admin/collections/news/32,https://holy-land-photos.vercel.app/news/32
news,34,Traveling to Israel?,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/34,https://holy-land-photos.vercel.app/news/34
news,36,Holy Week,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/36,https://holy-land-photos.vercel.app/news/36
news,39,Recent Image Additions,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/39,https://holy-land-photos.vercel.app/news/39
news,42,Used Books for Sale,inline-style,https://holy-land-photos.vercel.app/admin/collections/news/42,https://holy-land-photos.vercel.app/news/42
news,46,The Best Visual Guide to the NT is on Sale  (60% off),inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/46,https://holy-land-photos.vercel.app/news/46
news,48,Wednesday's Used Book Sale — 40% Off,inline-style,https://holy-land-photos.vercel.app/admin/collections/news/48,https://holy-land-photos.vercel.app/news/48
news,53,Christmas Gift!,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/53,https://holy-land-photos.vercel.app/news/53
news,54,Free Books Posted Saturday 18 November,inline-style,https://holy-land-photos.vercel.app/admin/collections/news/54,https://holy-land-photos.vercel.app/news/54
news,56,Don't Leave for Turkey Without This Book!,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/56,https://holy-land-photos.vercel.app/news/56
news,59,Cedars of Lebanon,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/59,https://holy-land-photos.vercel.app/news/59
news,60,Athletes,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/60,https://holy-land-photos.vercel.app/news/60
news,61,The Path from Cana to Capernaum — Panorama,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/61,https://holy-land-photos.vercel.app/news/61
news,62,Trials,table; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/62,https://holy-land-photos.vercel.app/news/62
news,63,Jonah and the Great Fish,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/63,https://holy-land-photos.vercel.app/news/63
news,64,Well-preserved Remains of the Ancient Diolkos near Corinth,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/64,https://holy-land-photos.vercel.app/news/64
news,65,Six Scholarly Books Half Price,inline-style,https://holy-land-photos.vercel.app/admin/collections/news/65,https://holy-land-photos.vercel.app/news/65
news,67,6 December - The Feast Day of Saint Nicholas,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/67,https://holy-land-photos.vercel.app/news/67
news,68,Attention Teachers — High Quality Images from the Zondervan Atlas of the Bible Available,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/68,https://holy-land-photos.vercel.app/news/68
news,69,"Friday: Five Books, Five Dollars Each",inline-style,https://holy-land-photos.vercel.app/admin/collections/news/69,https://holy-land-photos.vercel.app/news/69
news,70,Large Maps of Ancient Israel For Sale — $10,inline-style,https://holy-land-photos.vercel.app/admin/collections/news/70,https://holy-land-photos.vercel.app/news/70
news,71,New PowerPoint Presentation,inline-image; table; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/71,https://holy-land-photos.vercel.app/news/71
news,72,PowerPoint Presentations  01,inline-image; table; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/72,https://holy-land-photos.vercel.app/news/72
news,73,PowerPoint Presentations NEW!,inline-image; table; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/73,https://holy-land-photos.vercel.app/news/73
news,74,"Palestine Exploration Maps of 1880 and Modern Israeli 1:50,000 Maps On-Line for Free!",inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/74,https://holy-land-photos.vercel.app/news/74
news,75,UpGraded Images of Derbe,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/75,https://holy-land-photos.vercel.app/news/75
news,80,Two Great (like new),inline-style; strikethrough,https://holy-land-photos.vercel.app/admin/collections/news/80,https://holy-land-photos.vercel.app/news/80
news,82,A Great Christmas Gift — Easy to Carry/Consult Bible Atlas (Under $12.00)!,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/82,https://holy-land-photos.vercel.app/news/82
news,84,41% OFF Zondervan Atlas of the Bible,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/84,https://holy-land-photos.vercel.app/news/84
news,86,Recent Developments at the Gihon Spring,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/86,https://holy-land-photos.vercel.app/news/86
news,87,Wild Boar (pigs!) at Caesarea Philippi!,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/87,https://holy-land-photos.vercel.app/news/87
news,88,A Visit to the Hot Springs at Thermopylae,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/88,https://holy-land-photos.vercel.app/news/88
news,89,Lifting Heavy Objects,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/89,https://holy-land-photos.vercel.app/news/89
news,90,Very Long Roman Bridge in Turkey,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/90,https://holy-land-photos.vercel.app/news/90
news,125,"Handcrafted Tour to Israel — April 29–May 11, 2018",big-tag,https://holy-land-photos.vercel.app/admin/collections/news/125,https://holy-land-photos.vercel.app/news/125
news,153,New Video Series —On Sale — 55% off.,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/153,https://holy-land-photos.vercel.app/news/153
news,195,Encountering the Holy Land on Smart TVs — Special Offer,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/195,https://holy-land-photos.vercel.app/news/195
news,226,In the Footsteps of the Apostles Tour - April/May 2026,inline-image; inline-style,https://holy-land-photos.vercel.app/admin/collections/news/226,https://holy-land-photos.vercel.app/news/226
site_of_the_week,41,TWNAPG02,inline-style,https://holy-land-photos.vercel.app/admin/collections/site-of-the-week/41,
site_of_the_week,56,YRMAT01,inline-style,https://holy-land-photos.vercel.app/admin/collections/site-of-the-week/56,
site_of_the_week,118,,div,https://holy-land-photos.vercel.app/admin/collections/site-of-the-week/118,
site_of_the_week,151,,inline-style,https://holy-land-photos.vercel.app/admin/collections/site-of-the-week/151,
